ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,4,106,,128,y_bl,0.0016091851990394106
"(1996, 1)",0.0,train,4,1,meeting minutes,,PPI,4,106,,128,y_probe,0.0015977640174507865
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,4,77,,128,y_bl,0.0016091851990394106
"(1996, 3)",0.0007914523563137266,train,4,1,meeting minutes,,PPI,4,77,,128,y_probe,0.0017261468205626595
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,4,88,,128,y_bl,0.0018348744383488986
"(1996, 5)",0.013359727189933501,train,4,1,meeting minutes,,PPI,4,88,,128,y_probe,0.0017932747098502858
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,4,124,,128,y_bl,0.005477695417673625
"(1996, 7)",-0.0007809449830729065,train,4,1,meeting minutes,,PPI,4,124,,128,y_probe,0.0017136236502109648
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,4,75,,128,y_bl,0.0024370184304523183
"(1996, 8)",0.002341007701973652,train,4,1,meeting minutes,,PPI,4,75,,128,y_probe,0.0014205043668053922
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,4,91,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,4,76,,128,y_bl,0.0029723182585282013
"(1996, 9)",-0.0007797271350211687,train,4,1,meeting minutes,,PPI,4,91,,128,y_probe,0.0015707468454410553
"(1996, 9)",-0.0007797271350211687,train,4,1,speech,Governor Laurence H. Meyer,PPI,4,76,,128,y_probe,0.00286968153059065
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,4,20,,128,y_bl,-0.001944837577946359
"(1996, 10)",-0.001561280566956036,train,4,1,speech,Chairman Alan Greenspan,PPI,4,20,,128,y_probe,0.0033614643122991074
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,4,82,,128,y_bl,0.001475507804794513
"(1996, 11)",0.0015612805669524832,train,4,1,meeting minutes,,PPI,4,82,,128,y_probe,0.001497390347246306
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,4,67,,128,y_bl,0.0012778396429653576
"(1996, 12)",0.006995753366026314,train,4,1,meeting minutes,,PPI,4,67,,128,y_probe,0.0014489694624360136
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,4,11,,128,y_bl,0.0038096032007748494
"(1997, 1)",0.004636793469800615,train,4,1,speech,Governor Laurence H. Meyer,PPI,4,11,,128,y_probe,0.00267553868122626
