ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,13,106,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 1)",0.0,train,5,1,meeting minutes,,UST,13,106,10 Yr,128,y_probe,-0.005392868657831325
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,13,77,10 Yr,128,y_bl,-0.008365829185044369
"(1996, 3)",0.10447202159671166,train,5,1,meeting minutes,,UST,13,77,10 Yr,128,y_probe,-0.0034275025359835035
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,13,88,10 Yr,128,y_bl,-0.015054708954775474
"(1996, 5)",0.06203539091945277,train,5,1,meeting minutes,,UST,13,88,10 Yr,128,y_probe,-0.004619431705589698
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,13,124,10 Yr,128,y_bl,-0.020148793781222796
"(1996, 7)",0.022305757514299973,train,5,1,meeting minutes,,UST,13,124,10 Yr,128,y_probe,-0.004495801718591674
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,13,75,10 Yr,128,y_bl,-0.026959524013120788
"(1996, 8)",-0.03136926366764322,train,5,1,meeting minutes,,UST,13,75,10 Yr,128,y_probe,-0.003823968979277958
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,13,91,10 Yr,128,y_bl,-0.02575148578694913
"(1996, 9)",0.026947738409769422,train,5,1,meeting minutes,,UST,13,91,10 Yr,128,y_probe,-0.005269650120201297
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,13,20,10 Yr,128,y_bl,-0.035336080928923624
"(1996, 10)",-0.029987254427663146,train,5,1,speech,Chairman Alan Greenspan,UST,13,20,10 Yr,128,y_probe,0.0015001537988911786
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,13,82,10 Yr,128,y_bl,-0.018063160151763142
"(1996, 11)",-0.0579645404454726,train,5,1,meeting minutes,,UST,13,82,10 Yr,128,y_probe,-0.006590218736376365
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,13,67,10 Yr,128,y_bl,-0.006570289412058536
"(1996, 12)",0.034868825650825185,train,5,1,meeting minutes,,UST,13,67,10 Yr,128,y_probe,-0.006560260296268766
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,13,11,10 Yr,128,y_bl,0.0003247468820646831
"(1997, 1)",0.02309571479464889,train,5,1,speech,Governor Laurence H. Meyer,UST,13,11,10 Yr,128,y_probe,0.008853233146801982
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,13,82,10 Yr,128,y_bl,-0.007399175652468498
"(1997, 2)",-0.01843370168883829,train,5,1,meeting minutes,,UST,13,82,10 Yr,128,y_probe,-0.005437266340167761
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,13,77,10 Yr,128,y_bl,-0.00198740101865962
"(1997, 3)",0.04546237407675845,train,5,1,meeting minutes,,UST,13,77,10 Yr,128,y_probe,-0.004011959279895398
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,13,168,10 Yr,128,y_bl,-0.00566674234750426
"(1997, 4)",0.026317308317373212,train,5,1,speech,Governor Laurence H. Meyer,UST,13,168,10 Yr,128,y_probe,0.005280469016419244
"(1997, 5)",-0.03250695587046226,train,5,1,meeting minutes,,UST,13,85,10 Yr,128,y_bl,-0.01979082253007269
"(1997, 5)",-0.03250695587046226,train,5,1,speech,Chairman Alan Greenspan,UST,13,61,10 Yr,128,y_bl,-0.01979082253007269
