ym,y,split,p,fold,event_type,speaker,indicator,layer,nrow,maturity,n_pc,model,yhat
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,6,106,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 1)",0.0,train,10,1,meeting minutes,,UST,6,106,1 Yr,128,y_probe,0.0010298262689894643
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,6,77,1 Yr,128,y_bl,-0.0027761937187946208
"(1996, 3)",0.07725848313712999,train,10,1,meeting minutes,,UST,6,77,1 Yr,128,y_probe,-0.0063652825304344445
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,6,88,1 Yr,128,y_bl,-0.012769637574383593
"(1996, 5)",0.03470667976550024,train,10,1,meeting minutes,,UST,6,88,1 Yr,128,y_probe,-0.002241073023904578
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,6,124,1 Yr,128,y_bl,-0.0006076492035807542
"(1996, 7)",0.04046286361318216,train,10,1,meeting minutes,,UST,6,124,1 Yr,128,y_probe,0.0004990045039999793
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,6,75,1 Yr,128,y_bl,0.0017201854011910144
"(1996, 8)",-0.031526253646772605,train,10,1,meeting minutes,,UST,6,75,1 Yr,128,y_probe,-0.002216123272120006
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,6,91,1 Yr,128,y_bl,-0.0034729455634614345
"(1996, 9)",0.0193838668210482,train,10,1,meeting minutes,,UST,6,91,1 Yr,128,y_probe,-0.0030773268713292327
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,6,20,1 Yr,128,y_bl,-0.01050722168306808
"(1996, 10)",-0.02652675433342977,train,10,1,speech,Chairman Alan Greenspan,UST,6,20,1 Yr,128,y_probe,0.01801778584944022
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,6,82,1 Yr,128,y_bl,0.01952302631271628
"(1996, 11)",-0.029092960941664543,train,10,1,meeting minutes,,UST,6,82,1 Yr,128,y_probe,-0.002732701317435014
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,6,67,1 Yr,128,y_bl,0.019955720050410557
"(1996, 12)",0.01646880771326753,train,10,1,meeting minutes,,UST,6,67,1 Yr,128,y_probe,-0.005030369858659804
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,6,11,1 Yr,128,y_bl,0.018552380196997245
"(1997, 1)",0.017986096369782656,train,10,1,speech,Governor Laurence H. Meyer,UST,6,11,1 Yr,128,y_probe,0.012970212949215814
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,6,82,1 Yr,128,y_bl,-0.009227357120394606
"(1997, 2)",-0.012556218775412686,train,10,1,meeting minutes,,UST,6,82,1 Yr,128,y_probe,0.0005456898000507739
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,6,77,1 Yr,128,y_bl,0.028102488848263222
"(1997, 3)",0.0646513306588133,train,10,1,meeting minutes,,UST,6,77,1 Yr,128,y_probe,-0.003492862364598618
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,6,168,1 Yr,128,y_bl,-0.024720410941722882
"(1997, 4)",0.02341244062474157,train,10,1,speech,Governor Laurence H. Meyer,UST,6,168,1 Yr,128,y_probe,0.01557736746463338
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,6,85,1 Yr,128,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,6,61,1 Yr,128,y_bl,-0.003969627345652492
"(1997, 5)",-0.029935518451022627,train,10,1,meeting minutes,,UST,6,85,1 Yr,128,y_probe,0.0005017876654489999
"(1997, 5)",-0.029935518451022627,train,10,1,speech,Chairman Alan Greenspan,UST,6,61,1 Yr,128,y_probe,0.014418055124923123
"(1997, 7)",-0.04027389913794277,train,10,1,meeting minutes,,UST,6,116,1 Yr,128,y_bl,0.0038036540682278674
